credit_policy,purpose,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec
0,educational,0.1501,495.79,10.30895266,12.76,657,3270,5830,64.1,1,0,0
0,small_business,0.0964,240.74,11.1844214,15.72,712,4950.041667,3943,43.8,4,0,0
0,debt_consolidation,0.1691,154.9,10.37349118,27.15,652,3450.041667,2012,100.6,0,0,0
0,debt_consolidation,0.1343,508.53,11.00209984,2.16,662,3360.041667,3286,84.3,6,0,0
0,debt_consolidation,0.1501,350.17,10.55581274,21.81,657,3180.041667,7897,75.2,3,0,0
0,debt_consolidation,0.1438,254.29,10.49127422,26.08,682,3180.041667,204,4.6,11,0,0
0,credit_card,0.1122,246.33,10.37098805,6.62,677,452.0416667,0,0,0,0,0
0,debt_consolidation,0.1722,661.61,10.54534144,9.76,642,3690,8731,38.1,0,0,0
0,small_business,0.1059,325.45,10.81977828,13.9,697,6090.041667,4115,11.6,5,0,0
0,small_business,0.087,316.61,10.49127422,0.6,727,570.0416667,596,29.8,0,0,0
0,debt_consolidation,0.1741,622.13,10.81977828,16.92,647,5490,4693,28.8,8,0,1
0,home_improvement,0.1425,274.4,10.91508846,15.53,652,8699,19457,51.1,0,2,0
0,all_other,0.1709,24.99,9.942708266,28.42,662,1208.041667,1878,22.6,3,0,0
0,debt_consolidation,0.1362,81.59,10.77058804,15.53,647,1470,1233,35.2,1,0,0
0,debt_consolidation,0.0838,315.12,10.5865844,5.67,737,2925,4545,18.9,4,0,0
0,all_other,0.0983,160.94,10.71441777,0.67,702,2977,339,11.7,6,0,0
0,major_purchase,0.1078,163.18,10.18111929,13.55,687,4109.041667,40091,33.2,0,0,0
0,home_improvement,0.1109,688.41,12.30138283,21.28,747,8730,270800,25.3,5,0,0
0,all_other,0.1141,55.17,9.743788174,21.75,687,360,5898,42.1,3,0,0
0,debt_consolidation,0.152,443.24,10.41774727,17.08,657,5280.041667,12951,83,1,0,1
0,debt_consolidation,0.1583,286.73,10.51867319,22.25,647,4440,276,92,6,0,1
0,educational,0.133,253.79,10.30895266,14.08,662,1960.041667,0,0,7,0,0
0,all_other,0.1172,35.57,8.9226583,19.2,672,1200.041667,5168,84.1,4,0,0
0,all_other,0.1362,56.09,11.12726298,5.61,682,1470,2324,14,18,0,0
0,credit_card,0.1204,232.64,11.05089001,14.55,672,4290,7180,34.4,4,0,0
0,home_improvement,0.1078,244.76,11.09741002,5.13,687,3119.041667,12123,21,5,0,0
0,debt_consolidation,0.1393,187.8,10.4341158,19.34,657,2789.041667,3266,46,6,0,0
0,debt_consolidation,0.1362,163.17,11.00209984,21.03,662,6600,16140,81.8,13,0,1
0,debt_consolidation,0.1109,65.57,10.59663473,9.98,672,390,0,0,0,0,0
0,debt_consolidation,0.133,169.2,10.34174248,16.88,657,5129,2229,51.8,1,7,0
0,debt_consolidation,0.133,406.07,11.28978191,8.64,662,991.0416667,15636,73.4,1,0,0
0,all_other,0.1078,326.35,10.36501788,13.01,702,3629,2294,22.9,5,0,0
0,debt_consolidation,0.133,406.07,10.49127422,12.77,662,2430.041667,8480,19.1,4,2,0
0,all_other,0.1457,248.08,11.29476946,26.49,692,5160,18943,55.2,6,0,1
0,all_other,0.1299,16.85,10.19913779,10,652,1890,182,60.7,6,0,0
0,credit_card,0.133,406.07,10.70324447,20.14,677,5100,17940,64.5,6,0,0
0,debt_consolidation,0.1488,471.52,11.09741002,22.16,662,6840.041667,23802,62.8,6,0,0
0,major_purchase,0.0983,482.82,11.09741002,9.38,732,960.0416667,664,1.6,2,0,0
0,debt_consolidation,0.1141,148.2,10.30895266,13.88,677,3059.041667,844,46.9,9,0,0
0,major_purchase,0.0983,193.13,9.729134165,7.07,702,780,0,0,6,0,0
0,debt_consolidation,0.1583,701.47,11.15625052,13.94,672,4050,11346,103.1,6,0,0
0,credit_card,0.1425,82.32,11.00967111,22.93,652,6090.041667,25203,93,0,0,0
0,debt_consolidation,0.1014,355.67,10.6454249,12.94,712,1470,45442,25.8,0,0,0
0,debt_consolidation,0.133,81.22,10.08580911,11.35,652,2460.041667,5016,27.7,5,0,0
0,all_other,0.133,67.68,9.887358171,23.6,677,1560.041667,480,96,5,0,0
0,educational,0.1141,65.87,8.411832676,4,667,330,333,37,4,0,0
0,credit_card,0.1236,200.32,11.05089001,14.51,667,2880,12508,34.7,5,0,0
0,debt_consolidation,0.1046,324.84,11.33857208,16.67,722,4458,6673,32.6,4,0,0
0,debt_consolidation,0.1615,450.96,10.89673933,20.2,657,3390.041667,18511,72.6,0,0,0
0,small_business,0.1172,793.94,11.8493977,8.39,707,5280.041667,16298,80.7,8,0,0
0,small_business,0.1804,682.76,11.69524702,19.33,647,5160,5094,71.7,3,1,0
0,credit_card,0.1299,134.76,11.39611071,6.78,657,7020.041667,0,0,0,2,0
0,debt_consolidation,0.133,203.04,10.59663473,5.13,657,3179.041667,75,37.5,8,0,0
0,all_other,0.1646,106.16,11.00209984,28.16,672,6480.041667,7846,25.8,4,1,0
0,all_other,0.1046,68.22,10.43998092,10.04,682,720,1856,26.5,0,0,0
0,small_business,0.1078,815.87,11.36210258,0.75,717,3181.041667,2718,19.3,8,1,0
0,debt_consolidation,0.1109,458.94,11.3009691,15.63,702,3629,42619,2.6,4,0,0
0,debt_consolidation,0.152,208.59,10.49127422,18.53,642,3270,6970,76.6,4,1,0
0,debt_consolidation,0.0951,372.44,9.903487553,14.58,737,6900,20245,50.1,1,0,0
0,debt_consolidation,0.1615,233.41,10.39476332,29.07,687,1471,10503,51.7,1,0,0
0,all_other,0.1141,98.8,9.472704636,10.43,672,959.0416667,474,11.8,0,0,0
0,small_business,0.1299,505.34,11.40756495,10.24,672,2250,4162,68.4,14,0,1
0,credit_card,0.1646,265.39,10.71441777,23.04,652,4169.041667,7091,89.8,0,1,0
0,educational,0.1425,171.5,11.05089001,17.22,647,4199.041667,2347,24.7,1,1,0
0,debt_consolidation,0.1488,207.64,10.62132735,15.75,642,2279.041667,11638,73.7,4,1,0
0,debt_consolidation,0.1615,704.63,11.1124479,21.83,667,5220.041667,33295,90.7,4,0,1
0,debt_consolidation,0.1393,592.4,10.81977828,23.47,697,7440.041667,48792,80.9,0,0,0
0,major_purchase,0.133,84.6,10.12502982,0.96,652,180.0416667,177,88.5,1,0,0
0,debt_consolidation,0.1551,418.99,11.03488966,15.38,647,1860,11214,70.1,0,0,0
0,debt_consolidation,0.1551,438.2,11.19821472,19.73,657,6210,26066,98,13,0,1
0,all_other,0.1299,808.54,12.3883942,9.67,682,9479,66919,61.3,5,0,0
0,home_improvement,0.1804,202.57,10.71441777,25.84,647,1799,10147,89.8,0,0,0
0,major_purchase,0.1046,77.97,10.20359214,19.29,697,482.0416667,1364,34.1,2,0,0
0,debt_consolidation,0.1299,203.82,10.71441777,22.77,692,5719.041667,22191,85.3,6,0,1
0,all_other,0.092,191.36,11.48246626,19.6,737,12240.04167,40904,34.4,12,0,0
0,debt_consolidation,0.1583,526.1,11.00209984,17.28,657,5400,11096,92.2,2,0,1
0,debt_consolidation,0.1236,300.48,11.8493977,16.9,672,4440,45428,82.3,5,0,1
0,debt_consolidation,0.1457,516.83,10.8177362,25.4,707,6360.041667,11937,52.8,0,0,0
0,debt_consolidation,0.1393,102.44,9.392661929,3.9,642,390,1437,79.8,0,0,0
0,credit_card,0.1141,386.97,11.98292909,12.26,702,6960,56200,57.4,4,0,0
0,educational,0.0838,75.63,9.663007082,3.82,722,602.0416667,0,0,0,0,0
0,major_purchase,0.1425,68.6,11.12726298,14.45,642,4710,29452,65.4,2,1,0
0,all_other,0.0743,49.72,8.160518247,5.14,752,930.0416667,506,5.9,0,0,0
0,credit_card,0.1236,534.19,11.31447453,16.27,682,6390.041667,33859,88.7,4,0,0
0,debt_consolidation,0.1551,230.45,11.98292909,25.11,692,5159,127093,76.6,2,0,0
0,all_other,0.152,470.18,10.77895629,26.08,687,5339.041667,32005,70.4,1,0,0
0,debt_consolidation,0.1615,176.16,10.93310697,24.36,652,7379,10402,81.9,3,0,0
0,debt_consolidation,0.1425,171.5,10.46310334,21.5,657,4349,4473,106.5,7,0,1
0,all_other,0.1204,66.47,9.83734775,0.96,662,1109,182,18.2,2,0,1
0,debt_consolidation,0.1425,343,10.52406404,17.55,657,2850,6370,87.3,2,0,0
0,all_other,0.1141,342.51,10.91508846,4.95,682,3365,1963,56.1,4,1,0
0,all_other,0.092,255.15,10.858999,11.08,732,6870,5255,46.1,5,1,0
0,debt_consolidation,0.1551,418.99,10.59663473,2.4,642,2490,4340,85.1,3,0,0
0,home_improvement,0.1836,436,11.12726298,26.7,657,3330,27163,88.2,2,0,0
0,debt_consolidation,0.1425,411.6,11.15625052,9.77,657,3509.041667,4768,59.6,4,1,0
0,debt_consolidation,0.1299,175.19,10.73639668,3.89,657,180.0416667,3302,66,4,0,0
0,debt_consolidation,0.1362,84.99,10.08580911,10.65,647,11190.04167,3257,59.2,0,0,0
0,debt_consolidation,0.152,312.01,10.16585182,4.34,642,1380.041667,6345,77.4,8,0,0
0,credit_card,0.1078,293.72,11.91839057,11.57,687,3450.041667,31629,101.4,2,0,0
0,all_other,0.1488,276.86,10.9331784,5.34,642,2430.041667,1697,60.6,2,1,0
0,credit_card,0.1393,239.01,11.15625052,23.21,677,11820.04167,59023,79.5,5,0,0
0,debt_consolidation,0.1488,276.86,10.4341158,16.91,647,3750.041667,13128,25.6,10,0,0
0,small_business,0.1204,830.84,11.56171563,3.73,702,780,1554,9.1,2,0,1
0,all_other,0.092,95.68,10.59663473,0.99,707,779,1676,64.5,1,0,0
0,debt_consolidation,0.1836,630.39,11.87756858,29.96,667,13979.04167,212629,87.4,3,0,0
0,debt_consolidation,0.1804,682.76,11.08214255,22.01,657,2399.041667,16265,76.7,1,0,0
0,all_other,0.1204,18.28,9.83734775,5.22,662,1109,182,18.2,2,0,1
0,all_other,0.1141,395.2,10.67821472,14.9,692,720,20,0.4,2,0,0
0,home_improvement,0.1583,397.21,10.83958091,15.93,642,4200.041667,18382,79.6,3,0,0
0,debt_consolidation,0.1583,526.1,12.01370075,13.52,657,6780.041667,198023,61.3,2,1,0
0,debt_consolidation,0.152,208.59,10.31692083,19.96,642,1980.041667,6083,23.9,1,0,0
0,debt_consolidation,0.1804,532.64,11.31447453,20.96,657,6360.041667,24391,98.4,3,2,0
0,debt_consolidation,0.1141,230.54,10.42228135,17.04,682,2310.041667,7291,98.5,6,0,0
0,small_business,0.1141,395.2,10.90411943,19.46,697,3570.041667,1827,33.2,5,0,0
0,small_business,0.1046,97.46,10.86283777,4.34,682,3120.041667,8414,105.2,4,0,0
0,small_business,0.1836,726.67,11.9511804,25.27,667,8190.041667,210887,35.5,3,0,0
0,debt_consolidation,0.1646,329.97,10.81977828,26.86,662,3600,18579,82.9,0,0,0
0,all_other,0.1425,102.9,10.95185862,22.17,657,4949.041667,6710,54.6,1,0,0
0,credit_card,0.1141,164.67,10.32548196,0.39,677,183.0416667,397,39.7,1,0,0
0,debt_consolidation,0.1804,682.76,11.35040654,16.28,647,1590.041667,2253,62.6,4,0,0
0,debt_consolidation,0.1551,261.87,11.22524339,27.2,677,3900.041667,14273,50.1,2,1,1
0,debt_consolidation,0.1709,211.51,10.81977828,26.52,657,7470.041667,18941,98.7,1,0,0
0,debt_consolidation,0.1772,360.13,11.30684796,25.91,657,2430.041667,41603,81.1,0,0,0
0,debt_consolidation,0.1362,224.36,10.50232405,14.34,657,2549,11541,63.4,0,0,0
0,debt_consolidation,0.1836,447.81,10.89673933,14.82,647,5884,8079,45.4,3,2,0
0,debt_consolidation,0.1488,349.53,10.66895539,27.99,692,4440,14998,80.9,0,0,1
0,all_other,0.092,57.41,10.46310334,10.94,707,3419.041667,10008,84.8,6,0,0
0,all_other,0.1172,529.3,11.22524339,1.06,692,5480,821,6.1,4,2,0
0,major_purchase,0.1299,168.45,9.903487553,9.78,657,1949.041667,504,63,2,0,0
0,debt_consolidation,0.152,417.17,10.54534144,5.81,647,2489,7600,84.4,2,0,0
0,debt_consolidation,0.1078,261.08,10.04324949,7.83,687,4413,7846,56.9,4,0,1
0,all_other,0.1046,81.21,10.71441777,17.95,687,6660.041667,3092,14.9,6,0,2
0,debt_consolidation,0.1457,186.06,9.998797732,8.73,642,9719.041667,9930,55.2,0,1,0
0,small_business,0.1362,169.97,10.20359214,19.42,657,4589.041667,3959,100,2,2,0
0,all_other,0.1078,262.71,11.00209984,3.48,702,180.0416667,0,0,8,0,0
0,debt_consolidation,0.1393,280.84,11.91839057,19.13,687,5100,62705,78.5,5,0,0
0,credit_card,0.1393,61.46,10.29214554,22.13,657,5970.041667,9821,56.8,5,0,2
0,debt_consolidation,0.1804,627.6,11.65268741,21.03,652,7140.041667,73941,63.5,2,0,0
0,debt_consolidation,0.1393,273.15,10.20359214,11.02,652,2632,2359,57.5,0,2,0
0,debt_consolidation,0.1292,188.48,10.30895266,8.2,662,1019.041667,18718,68.1,2,0,0
0,major_purchase,0.1071,84.77,9.83734775,0.64,682,209.0416667,287,28.7,4,0,0
0,home_improvement,0.1039,30.02,12.20906815,11.85,732,9779,133963,16.8,15,0,0
0,debt_consolidation,0.1671,532.63,11.51292546,29.04,692,13530,71002,75.6,1,0,0
0,all_other,0.1071,195.61,10.55581274,12.28,687,2550,364,28,5,0,0
0,credit_card,0.1482,138.31,11.51292546,24.79,662,7621,41190,75.2,4,0,0
0,debt_consolidation,0.1482,414.93,11.39639165,3.49,652,5190,8016,61.7,11,8,0
0,small_business,0.1829,755.91,12.83201108,8.52,652,5039.041667,165108,92.3,4,0,0
0,debt_consolidation,0.1482,345.78,11.55214618,25.47,692,8789,22470,45.9,0,0,0
0,small_business,0.1576,300.46,10.49127422,22.53,647,2609,2066,18.1,4,0,0
0,small_business,0.1071,328.47,11.46163217,13.43,737,3600,37055,46.5,8,0,0
0,debt_consolidation,0.1387,71.65,10.38899537,18.37,657,3720,1935,77.4,2,0,0
0,credit_card,0.1355,271.68,10.858999,27.05,717,2700.041667,11023,59.9,2,0,0
0,home_improvement,0.1545,418.64,10.858999,9.74,647,4860.041667,13665,49.9,3,0,0
0,debt_consolidation,0.1355,81.51,10.19913779,7.98,647,1889,182,60.7,6,0,0
0,all_other,0.1166,66.11,10.51867319,17.29,672,3389.041667,42969,83.1,4,0,0
0,debt_consolidation,0.1418,57.4,10.25765937,17.47,642,2909,4138,94,2,0,0
0,debt_consolidation,0.1355,615.52,10.89673933,21.27,677,4829,22037,58.9,4,0,0
0,credit_card,0.1513,260.47,11.15625052,15.99,642,3001,26933,65.2,5,0,0
0,credit_card,0.1829,849.38,11.22524339,8.54,657,9361.041667,0,0,2,0,0
0,debt_consolidation,0.1861,464.86,11.22524339,29.47,662,3990,22038,78.7,8,0,0
0,debt_consolidation,0.145,289.14,10.81977828,16.68,657,3360,11783,94.3,0,0,0
0,all_other,0.1797,650.48,11.22524339,15.97,647,6242,64851,78.4,2,0,0
0,debt_consolidation,0.1829,352.1,10.94574111,25.5,657,3420.041667,13243,98.1,0,0,0
0,small_business,0.1545,401.2,10.81977828,7.9,662,727,1509,30.8,7,0,0
0,debt_consolidation,0.1608,624.74,11.15625052,29.16,707,5219.041667,4863,18.1,1,0,1
0,debt_consolidation,0.1387,475.05,10.76587105,25.66,717,4860.041667,33377,49,2,0,0
0,debt_consolidation,0.1355,394.78,10.46310334,21.22,677,5579.041667,30402,71.5,4,0,0
0,small_business,0.1387,402.56,11.14965741,8.8,677,2909,8045,49.7,4,1,0
0,debt_consolidation,0.1103,818.83,12.32385568,12.66,712,4409,242194,56,0,0,0
0,debt_consolidation,0.1261,670.13,11.38053628,14.92,692,2639,78284,37.6,5,1,0
0,debt_consolidation,0.1008,129.22,10.77895629,0.75,702,869.0416667,3403,74,0,0,0
0,debt_consolidation,0.1829,435.58,11.03488966,25.26,657,4590.041667,13560,57.2,3,0,0
0,debt_consolidation,0.1513,451.48,11.26446411,29.28,717,3330,61057,80.7,3,0,0
0,small_business,0.1355,848.99,11.1844214,2.02,687,377,7522,36,1,0,0
0,debt_consolidation,0.1766,620.7,11.03488966,20.44,657,6899,28776,51.9,7,0,0
0,debt_consolidation,0.1134,197.4,10.37349118,21.9,702,2760.041667,7152,100.7,0,0,0
0,all_other,0.1797,129.2,10.4341158,27.42,647,3750.041667,13156,25.6,10,0,0
0,debt_consolidation,0.1197,132.8,9.980448594,22.5,692,2249,3451,39.2,4,0,0
0,all_other,0.1008,64.61,10.77895629,0,697,809,0,0,1,0,0
0,credit_card,0.1197,481.4,11.77528973,10.85,682,5071,966,13.1,5,0,0
0,debt_consolidation,0.1576,525.58,10.6454249,7.86,657,3449.041667,7827,59.7,1,0,0
0,debt_consolidation,0.1229,280.17,11.04292184,14.65,677,2490.041667,6978,64,5,0,0
0,debt_consolidation,0.1261,228.69,11.14186178,23.62,712,7440.041667,92929,97.7,0,0,0
0,all_other,0.1071,176.05,11.22524339,1.01,702,930.0416667,3782,23.3,3,0,0
0,all_other,0.1513,333.4,11.15625052,16.35,647,3059.041667,29314,89.9,3,0,0
0,credit_card,0.1545,645.4,11.1611812,28.78,717,7529.041667,69744,76.1,1,0,0
0,small_business,0.1387,852.87,11.95761129,20.79,712,7260,188854,0,0,1,1
0,all_other,0.145,385.52,11.00209984,5.74,657,1830,8181,87,0,0,0
0,debt_consolidation,0.145,172.11,10.91871823,4.54,642,5190,333,33.3,7,0,0
0,debt_consolidation,0.1324,338.1,10.39537498,26.12,727,6030.041667,10994,30.5,0,0,1
0,debt_consolidation,0.1545,122.11,10.52325726,28.66,697,5580.041667,22670,77.5,1,0,0
0,all_other,0.1166,52.89,11.3955486,16.64,672,5040.041667,59672,40.9,4,0,0
0,credit_card,0.1261,50.26,10.1266311,1.87,657,883.0416667,1140,47.5,0,0,0
0,debt_consolidation,0.145,70.57,10.02127059,27.73,682,2880,1597,88.7,1,0,0
0,small_business,0.1829,871.16,12.03750605,7.86,657,4979.041667,26429,30.9,3,0,0
0,all_other,0.1229,80.05,9.169518377,0,662,539.0416667,0,0,5,0,0
0,debt_consolidation,0.1608,281.58,10.83958091,28.47,687,4740,6277,64.7,0,0,0
0,all_other,0.1418,51.4,10.37972173,16.36,642,7920.041667,0,0,0,1,0
0,debt_consolidation,0.1229,100.06,9.744022778,10.91,667,720,4223,38.3,3,0,0
0,all_other,0.1418,342.66,11.2009507,0.74,657,4260.041667,449,37.4,0,0,0
0,all_other,0.1229,50.03,10.30895266,14.12,662,660.0416667,669,7.5,1,0,0
0,major_purchase,0.1008,113.07,10.3859137,0.56,702,1049,1085,28.6,0,0,0
0,debt_consolidation,0.1734,687.79,11.24255927,12.74,652,6583,20767,81.1,0,0,3
0,small_business,0.1134,789.6,11.46163217,18.38,722,5100,148540,74,1,0,0
0,debt_consolidation,0.145,206.53,10.96819829,19.92,652,5400.041667,12094,45.1,6,0,0
0,credit_card,0.0945,192.06,11.08214255,0.92,712,3240,318,5.2,5,0,0
0,educational,0.1134,197.4,9.798127037,3.67,687,567.0416667,745,22.4,3,0,0
0,small_business,0.1355,67.92,10.6454249,18.06,657,5340.041667,5594,25.3,8,0,0
0,debt_consolidation,0.1829,185.13,10.49127422,25.67,642,2880,5004,60.3,6,0,2
0,debt_consolidation,0.1545,348.87,10.77895629,13.38,642,2400.041667,24979,94.6,4,0,0
0,major_purchase,0.1355,122.26,10.77895629,12.05,652,4139.041667,4397,84.6,1,0,1
0,all_other,0.1608,409.16,10.858999,25.55,677,2430.041667,6473,39.7,5,0,0
0,major_purchase,0.1513,121.56,10.40426284,26.15,677,3390,9580,84,3,0,0
0,debt_consolidation,0.1387,119.41,10.1266311,3.94,652,2202,2728,48.7,3,0,0
0,small_business,0.1355,135.84,11.27973158,15.06,657,2880,42670,65.5,3,1,0
0,major_purchase,0.145,247.84,9.903487553,6.3,652,2070.041667,9978,83.8,1,2,0
0,all_other,0.164,106.07,10.727663,29.24,677,3060.041667,17419,94.2,0,0,0
0,debt_consolidation,0.1513,243.11,11.58988651,27.63,682,6690.041667,7384,43.4,9,0,0
0,debt_consolidation,0.1166,115.69,10.4487146,16.23,677,1320.041667,5593,25.4,5,0,0
0,credit_card,0.145,516.32,11.69524702,24.95,677,13979,204954,81.4,0,0,0
0,all_other,0.1324,20.29,9.546812609,22.03,662,750,195,65,0,0,0
0,home_improvement,0.1166,809.78,11.90158345,18.43,722,13499,247970,93.6,12,0,0
0,credit_card,0.1292,269.25,11.34568955,27.45,737,5609.041667,47593,62.4,1,0,0
0,debt_consolidation,0.1608,111.75,10.49127422,26.03,667,2507.041667,19636,103.9,12,0,0
0,all_other,0.1608,281.58,11.71888216,25.27,672,3930.041667,41040,85.3,0,0,0
0,credit_card,0.1324,540.96,11.51292546,21.9,687,4110,52201,84.3,7,0,0
0,debt_consolidation,0.1482,359.61,11.15625052,3.82,647,4080,10074,59.6,0,4,0
0,debt_consolidation,0.1261,299.89,10.25765937,15.87,672,1590.041667,4139,63.7,8,0,0
0,debt_consolidation,0.0976,160.78,10.19913779,2.37,712,690,1394,8.8,0,0,0
0,debt_consolidation,0.1545,251.18,10.77895629,25.25,677,3479.041667,3336,90.2,3,0,0
0,major_purchase,0.0976,385.86,11.22524339,0.4,727,900.0416667,2130,17.9,1,0,0
0,home_improvement,0.1197,448.2,11.26446411,6.39,682,390,570,24.8,3,0,0
0,small_business,0.1576,796.26,11.15625052,29.21,732,8250.041667,57143,52.7,2,0,0
0,debt_consolidation,0.1292,156.5,11.34398597,18.1,667,3750,133,11.1,6,2,0
0,debt_consolidation,0.1418,493.42,10.46310334,17.93,662,929.0416667,11569,64.3,1,0,0
0,credit_card,0.1418,287.83,11.37939407,1.49,652,3779.041667,2885,15.8,12,0,5
0,all_other,0.1513,243.11,11.53272809,5.93,642,2501.041667,16914,55.2,3,0,0
0,small_business,0.1039,324.51,10.81977828,20.09,737,5039.041667,117814,49.4,0,0,0
0,debt_consolidation,0.1703,535.02,11.51292546,10.85,642,4139.041667,15827,76.1,1,2,0
0,debt_consolidation,0.1829,685.13,12.32385568,12.05,642,6330.041667,120830,90.5,2,0,0
0,debt_consolidation,0.145,137.69,10.56607243,22.05,657,3269,8623,71,3,0,0
0,debt_consolidation,0.1292,269.25,11.07013225,12.07,667,3664,7661,67.7,5,0,1
0,debt_consolidation,0.1861,451.19,11.52386541,29.7,662,5760.041667,35447,96.9,8,0,0
0,home_improvement,0.1861,241.55,11.9511804,28.17,657,7380,28519,89.1,4,0,1
0,all_other,0.1008,64.61,9.862665558,6.94,697,300.0416667,0,0,0,0,0
0,all_other,0.1229,166.77,11.26446411,8.15,667,2819.041667,4476,59.7,6,1,0
0,all_other,0.164,185.62,10.66895539,22.75,647,4143.041667,6970,62.8,0,2,0
0,debt_consolidation,0.1197,338.64,11.11542853,16.66,682,4320.041667,8712,72,5,0,0
0,home_improvement,0.1261,120.63,10.6454249,7.94,662,4169.041667,5316,48.3,13,0,0
0,debt_consolidation,0.1766,215.9,11.22524339,28.56,667,3781.041667,13393,28.4,8,0,0
0,debt_consolidation,0.1324,202.86,10.6454249,25.14,717,5970.041667,19937,90.6,0,0,0
0,educational,0.1482,41.5,8.699514748,3,637,900.0416667,932,66.6,1,1,0
0,all_other,0.1292,471.18,11.69524702,22.71,692,3479.041667,10388,60.4,4,0,0
0,debt_consolidation,0.164,530.33,10.54534144,13.71,652,2640,9955,58.9,2,0,0
0,home_improvement,0.1418,513.98,10.89673933,10.47,662,2610,1298,12.1,4,1,0
0,debt_consolidation,0.1545,244.21,10.30895266,18.8,647,1950.041667,4587,41,2,0,0
0,all_other,0.1418,342.66,10.37349118,7.76,657,1860,4105,82.1,11,0,0
0,debt_consolidation,0.1734,644.8,11.38509209,10.73,652,4230.041667,12781,46,0,4,0
0,all_other,0.0976,80.39,10.43998092,2.63,702,4589.041667,2399,96,0,0,0
0,debt_consolidation,0.1671,536.18,10.81977828,16.22,647,6870.041667,36469,77.8,3,0,0
0,all_other,0.1829,435.58,11.53272809,14.8,652,4148.041667,52775,69.7,1,0,0
0,all_other,0.1071,652.04,11.33857208,0.21,717,1650.041667,39,0.3,11,0,0
0,debt_consolidation,0.1545,279.09,10.27505111,15.48,642,1620.041667,8372,77.5,0,0,0
0,all_other,0.1071,49.72,8.188689124,11.33,682,1068,3757,52.9,1,0,0
0,debt_consolidation,0.145,254.72,10.26646261,16.78,652,1199,5880,52.4,1,0,0
0,credit_card,0.1261,107.23,11.26076496,16.72,667,10320,80837,58,4,0,0
0,educational,0.0976,160.78,10.71441777,0,717,420,0,0,4,0,0
0,credit_card,0.1545,191.88,11.51292546,22.46,647,9089,70533,79.4,6,0,0
0,all_other,0.1324,169.05,10.23995979,19.54,667,3960.041667,13542,56.4,5,1,0
0,all_other,0.1071,782.44,11.51288546,0.35,732,780,1344,7.7,1,0,0
0,credit_card,0.1418,109.65,10.1266311,22.32,657,1290.041667,5993,52.1,1,0,0
0,major_purchase,0.0976,321.55,11.08201946,11.34,722,2970,4945,2.7,5,0,0
0,debt_consolidation,0.1103,491.3,11.1844214,6.5,707,990.0416667,10935,27.3,1,0,0
0,debt_consolidation,0.1387,266.1,10.76637751,23.01,677,9660.041667,7073,60.5,7,0,0
0,all_other,0.1039,811.27,13.45883561,0.81,737,3630,200583,23.1,1,0,0
0,debt_consolidation,0.145,385.52,11.23848862,20.02,667,3780.041667,7327,50.9,6,0,1
